,unit,date,block,level,diversity,transect,quadrat,treat,taxa,replicate,area.cm,weight.0.00g
827,B 4 D 3 MOFI,7/4/2016,B,4,2,D,3,bn,MOFI,6,7.963,0.05
828,B 4 D 3 MOFI,7/4/2016,B,4,2,D,3,bn,MOFI,6,7.963,0.04
829,B 4 D 3 MOFI,7/4/2016,B,4,2,D,3,bn,MOFI,6,7.963,0.05
830,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,3,22.957,0.11
831,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,3,22.957,0.07
832,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,3,22.957,0.15
833,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,3,22.957,0.11
834,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,3,22.957,0.15
835,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,1,20.333,0.11
836,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,1,20.333,0.07
837,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,1,20.333,0.15
838,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,1,20.333,0.11
839,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,1,20.333,0.15
840,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,4,19.435,0.11
841,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,4,19.435,0.07
842,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,4,19.435,0.15
843,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,4,19.435,0.11
844,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,4,19.435,0.15
845,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,2,23.997,0.11
846,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,2,23.997,0.07
847,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,2,23.997,0.15
848,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,2,23.997,0.11
849,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,2,23.997,0.15
850,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,5,12.895,0.11
851,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,5,12.895,0.07
852,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,5,12.895,0.15
853,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,5,12.895,0.11
854,B 4 D 4 ANGE,7/4/2016,B,4,2,D,4,biomass,ANGE,5,12.895,0.15
855,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,2,5.817,0.07
856,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,2,5.817,0.07
857,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,2,5.817,0.06
858,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,2,5.817,0.06
859,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,2,5.817,0.08
860,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,1,7.095,0.07
861,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,1,7.095,0.07
862,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,1,7.095,0.06
863,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,1,7.095,0.06
864,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,1,7.095,0.08
865,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,3,6.691,0.07
866,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,3,6.691,0.07
867,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,3,6.691,0.06
868,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,3,6.691,0.06
869,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,3,6.691,0.08
870,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,4,6.256,0.07
871,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,4,6.256,0.07
872,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,4,6.256,0.06
873,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,4,6.256,0.06
874,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,4,6.256,0.08
875,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,5,8.621,0.07
876,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,5,8.621,0.07
877,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,5,8.621,0.06
878,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,5,8.621,0.06
879,B 4 D 4 HEMAX,7/4/2016,B,4,2,D,4,biomass,HEMAX,5,8.621,0.08
880,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,5,7.634,0.04
881,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,5,7.634,0.04
882,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,5,7.634,0.04
883,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,5,7.634,0.04
884,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,5,7.634,0.04
885,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,3,8.442,0.04
886,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,3,8.442,0.04
887,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,3,8.442,0.04
888,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,3,8.442,0.04
889,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,3,8.442,0.04
890,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,4,8.708,0.04
891,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,4,8.708,0.04
892,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,4,8.708,0.04
893,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,4,8.708,0.04
894,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,4,8.708,0.04
895,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,1,10.23,0.04
896,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,1,10.23,0.04
897,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,1,10.23,0.04
898,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,1,10.23,0.04
899,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,1,10.23,0.04
900,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,2,7.277,0.04
901,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,2,7.277,0.04
902,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,2,7.277,0.04
903,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,2,7.277,0.04
904,B 4 D 4 MOFI,7/4/2016,B,4,2,D,4,biomass,MOFI,2,7.277,0.04
905,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,3,3.544,0.02
906,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,3,3.544,0.03
907,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,3,3.544,0.02
908,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,3,3.544,0.03
909,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,3,3.544,0.02
910,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,1,2.789,0.02
911,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,1,2.789,0.03
912,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,1,2.789,0.02
913,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,1,2.789,0.03
914,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,1,2.789,0.02
915,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,2,5.771,0.02
916,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,2,5.771,0.03
917,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,2,5.771,0.02
918,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,2,5.771,0.03
919,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,2,5.771,0.02
920,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,5,3.248,0.02
921,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,5,3.248,0.03
922,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,5,3.248,0.02
923,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,5,3.248,0.03
924,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,5,3.248,0.02
925,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,4,3.38,0.02
926,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,4,3.38,0.03
927,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,4,3.38,0.02
928,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,4,3.38,0.03
929,B 4 D 4 SOCA,7/4/2016,B,4,2,D,4,biomass,SOCA,4,3.38,0.02
930,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,5,18.864,0.08
931,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,5,18.864,0.18
932,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,5,18.864,0.11
933,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,5,18.864,0.14
934,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,5,18.864,0.21
935,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,1,29.574,0.08
936,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,1,29.574,0.18
937,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,1,29.574,0.11
938,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,1,29.574,0.14
939,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,1,29.574,0.21
940,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,3,15.04,0.08
941,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,3,15.04,0.18
942,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,3,15.04,0.11
943,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,3,15.04,0.14
944,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,3,15.04,0.21
945,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,4,22.831,0.08
946,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,4,22.831,0.18
947,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,4,22.831,0.11
948,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,4,22.831,0.14
949,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,4,22.831,0.21
950,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,2,22.932,0.08
951,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,2,22.932,0.18
952,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,2,22.932,0.11
953,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,2,22.932,0.14
954,B 4 D 4 SONU,7/4/2016,B,4,2,D,4,biomass,SONU,2,22.932,0.21
955,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,5,28.777,0.09
956,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,5,28.777,0.24
957,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,5,28.777,0.1
958,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,5,28.777,0.18
959,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,5,28.777,0.15
960,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,5,28.777,0.19
961,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,5,28.777,0.15
962,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,5,28.777,0.06
963,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,5,28.777,0.15
964,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,5,28.777,0.19
965,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,2,19.396,0.09
966,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,2,19.396,0.24
967,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,2,19.396,0.1
968,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,2,19.396,0.18
969,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,2,19.396,0.15
970,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,2,19.396,0.19
971,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,2,19.396,0.15
972,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,2,19.396,0.06
973,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,2,19.396,0.15
974,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,2,19.396,0.19
975,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,4,30.794,0.09
976,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,4,30.794,0.24
977,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,4,30.794,0.1
978,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,4,30.794,0.18
979,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,4,30.794,0.15
980,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,4,30.794,0.19
981,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,4,30.794,0.15
982,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,4,30.794,0.06
983,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,4,30.794,0.15
984,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,4,30.794,0.19
985,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,1,26.221,0.09
986,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,1,26.221,0.24
987,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,1,26.221,0.1
988,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,1,26.221,0.18
989,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,1,26.221,0.15
990,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,1,26.221,0.19
991,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,1,26.221,0.15
992,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,1,26.221,0.06
993,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,1,26.221,0.15
994,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,1,26.221,0.19
995,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,3,21.116,0.09
996,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,3,21.116,0.24
997,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,3,21.116,0.1
998,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,3,21.116,0.18
999,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,3,21.116,0.15
1000,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,3,21.116,0.19
1001,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,3,21.116,0.15
1002,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,3,21.116,0.06
1003,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,3,21.116,0.15
1004,C 1 C 1 ANGE,7/6/2016,C,1,1,C,1,cn,ANGE,3,21.116,0.19
1005,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,1,9.246,0.06
1006,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,1,9.246,0.09
1007,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,1,9.246,0.08
1008,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,1,9.246,0.06
1009,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,1,9.246,0.07
1010,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,5,7.689,0.06
1011,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,5,7.689,0.09
1012,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,5,7.689,0.08
1013,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,5,7.689,0.06
1014,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,5,7.689,0.07
1015,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,4,10.207,0.06
1016,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,4,10.207,0.09
1017,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,4,10.207,0.08
1018,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,4,10.207,0.06
1019,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,4,10.207,0.07
1020,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,3,6.645,0.06
1021,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,3,6.645,0.09
1022,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,3,6.645,0.08
1023,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,3,6.645,0.06
1024,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,3,6.645,0.07
1025,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,2,8.367,0.06
1026,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,2,8.367,0.09
1027,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,2,8.367,0.08
1028,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,2,8.367,0.06
1029,C 1 C 1 Solidago,7/6/2016,C,1,1,C,1,nitrogen,Solidago,2,8.367,0.07
1030,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,1,22.474,0.14
1031,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,1,22.474,0.18
1032,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,1,22.474,0.12
1033,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,1,22.474,0.26
1034,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,1,22.474,0.11
1035,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,2,35.703,0.14
1036,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,2,35.703,0.18
1037,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,2,35.703,0.12
1038,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,2,35.703,0.26
1039,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,2,35.703,0.11
1040,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,3,16.824,0.14
1041,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,3,16.824,0.18
1042,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,3,16.824,0.12
1043,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,3,16.824,0.26
1044,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,3,16.824,0.11
1045,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,4,22.145,0.14
1046,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,4,22.145,0.18
1047,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,4,22.145,0.12
1048,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,4,22.145,0.26
1049,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,4,22.145,0.11
1050,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,5,18.886,0.14
1051,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,5,18.886,0.18
1052,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,5,18.886,0.12
1053,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,5,18.886,0.26
1054,C 1 C 2 ANGE,7/6/2016,C,1,1,C,2,cn,ANGE,5,18.886,0.11
1055,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,2,7.384,0.08
1056,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,2,7.384,0.06
1057,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,2,7.384,0.06
1058,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,2,7.384,0.1
1059,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,2,7.384,0.06
1060,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,5,8.359,0.08
1061,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,5,8.359,0.06
1062,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,5,8.359,0.06
1063,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,5,8.359,0.1
1064,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,5,8.359,0.06
1065,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,1,10.973,0.08
1066,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,1,10.973,0.06
1067,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,1,10.973,0.06
1068,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,1,10.973,0.1
1069,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,1,10.973,0.06
1070,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,3,8.094,0.08
1071,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,3,8.094,0.06
1072,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,3,8.094,0.06
1073,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,3,8.094,0.1
1074,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,3,8.094,0.06
1075,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,4,9.308,0.08
1076,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,4,9.308,0.06
1077,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,4,9.308,0.06
1078,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,4,9.308,0.1
1079,C 1 C 2 Solidago,7/6/2016,C,1,1,C,2,nitrogen,Solidago,4,9.308,0.06
1080,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,1,22.527,0.13
1081,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,1,22.527,0.17
1082,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,1,22.527,0.11
1083,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,1,22.527,0.07
1084,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,1,22.527,0.17
1085,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,4,11.909,0.13
1086,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,4,11.909,0.17
1087,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,4,11.909,0.11
1088,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,4,11.909,0.07
1089,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,4,11.909,0.17
1090,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,5,26.43,0.13
1091,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,5,26.43,0.17
1092,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,5,26.43,0.11
1093,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,5,26.43,0.07
1094,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,5,26.43,0.17
1095,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,3,18.133,0.13
1096,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,3,18.133,0.17
1097,C 1 D 1 ANGE,7/4/2016,C,1,1,D,1,cn,ANGE,3,18.133,0.11
